download_avg,download_count,download_median,geoid10,isp,rtt_avg,time_slice,upload_avg,upload_count,upload_median
3.427343288,6,3,530330108001,AS16586 CLEAR WIRELESS LLC,385.8050752301819,1406851200,0.3148923096,6,0
43.7388359628,8,48,530330041005,AS73 University of Washington,19.518371888976866,1404172800,16.7986277571,10,33
17.542373312,100,11.5,530330046001,comcast,55.162376558199774,1401580800,3.4863341562,108,6.5
29.7480874648,4,29,530330079001,"AS4323 tw telecom holdings, inc.",49.457005674378,1409529600,0.2191848021,4,0
8.1258411316,74,3,530330067001,centurylink,77.41363905730046,1435708800,0.6565678407,86,0
21.9809692908,4,21.5,530330082001,comcast,84.04543913190912,1427846400,1.1849442345,6,0
1.8933012869,26,1,530330082001,AS16586 CLEAR WIRELESS LLC,196.01701711491444,1414800000,0.3527705544,28,0
16.2508366291,44,12,530330111024,comcast,60.44704060332638,1406851200,3.6816695679,50,7
4.0101871752,2,4,530330067001,"AS17184 CBEYOND COMMUNICATIONS, LLC",122.10193621867882,1396310400,1.8776657493,2,3
14.7269303675,30,11,530330081002,"AS15003 Nobis Technology Group, LLC",60.85101776073561,1425168000,1.7045798156,8,4
0.1162373507,2,0,530330093003,centurylink,375.6326530612245,1414800000,0.0194512853,2,0
22.5233116537,4,22,530330081002,AS25845 Virginia Mason Medical Center,166.84517412935324,1425168000,11.7688716939,4,21
43.4677981099,44,44,530330079001,wave,30.407931848270305,1438387200,2.7835726097,44,5
29.0801703872,104,13.5,530330062001,comcast,28.148336452418516,1438387200,3.8480292593,108,4
0.3367299951,20,0,530330095002,centurylink,1080.9135922330097,1438387200,0.2985361637,24,0
2.6369162592,8,0,530330080012,centurylink,61.86632500533846,1422748800,0.0835416316,6,0
9.284366423,6,7,530330066002,AS21743 Atlas Networks Corporation,66.22716396903589,1412121600,1.8866029626,6,2
24.4639291306,6,24,530330097025,AS11404 vanoppen.biz LLC,47.035119792167805,1398902400,9.2169427941,6,17
2.9265652195,18,1,530330093003,cascasde link,84.06487447233948,1417392000,4.7148252741,24,4
1.8384316408,4,1,530330067001,AS16586 CLEAR WIRELESS LLC,386.0794813979707,1401580800,0.2671538173,4,0
6.4486545298,10,8,530330081002,AS2544 King County Gov,98.62588009387667,1417392000,1.2853479761,10,2
4.8757136386,4,4,530330082001,northland cable,67.2737191650854,1398902400,0.463313104,4,0
7.9931033884,50,4,530330081002,verizon,207.93971604846502,1420070400,1.2565801494,68,1
33.4071745151,10,46,530330056001,comcast,29.49315948702846,1441065600,2.9790070125,10,4
0.5025720221,2,0,530330082001,"AS46564 Nordstrom, Inc.",131.7412398921833,1404172800,7.0725171616,2,14
0.3671256559,42,0,530330095002,comcast,98.6373752877974,1388534400,2.1169370364,40,3
5.9702412709,18,1,530330062001,centurylink,75.8579280021984,1388534400,0.4812400836,18,0
17.1670610012,76,16,530330069004,comcast,37.26633251125777,1414800000,2.8254334596,78,5
25.738105129,74,16,530330082001,comcast,43.51547663878204,1393632000,3.4753889933,76,4
17.1183979554,78,8,530330007002,comcast,43.22048281194711,1420070400,3.3707551031,82,4
1.5534128783,8,1,530330046001,centurylink,183.521675238795,1406851200,0.197286663,10,0
0.6420888421,2,0,530330080012,AS3742 Semaphore Corporation,723.921875,1417392000,0.3456716577,2,0
6.2735926143,2,6,530330080012,AS54527 Astute Hosting Inc.,209.47140814867763,1393632000,0.8970989188,2,1
25.8608450606,20,18,530330081002,"AS22363 Powerhouse Management, Inc.",126.85149276453903,1438387200,2.2613520293,20,3
3.8093425214,18,4,530330111024,centurylink,235.53514672185676,1401580800,0.2956014302,20,0
24.9767488024,166,9,530330046001,comcast,54.86898514783657,1441065600,2.3260230648,176,2
49.1143576839,82,34,530330041005,AS73 University of Washington,16.74749855947807,1433116800,18.7913838961,82,37
14.6150390132,2,14,530330056001,centurylink,70.65065913370998,1406851200,0.3147670247,2,0
68.9756458938,184,32.5,530330082001,wave,11.963054623616028,1438387200,36.9163876908,232,8
10.2701283657,70,4,530330080012,comcast,90.74651902203706,1417392000,1.5228351753,70,2
11.1076572759,42,12,530330066002,"AS32016 Integra Telecom, Inc.",180.5830565333069,1406851200,0.8957547073,42,0
4.2908648177,8,4.5,530330081002,"AS15003 Nobis Technology Group, LLC",152.37125521425864,1396310400,1.678618776,10,3
19.2342707718,2,19,530330116006,wave,41.35716004813478,1417392000,1.2529567655,2,4
8.3774965645,6,11,530330066002,wave,130.04569089501052,1417392000,1.6922957116,6,1
1.5728548065,36,1,530330079001,AS16586 CLEAR WIRELESS LLC,366.54234093715473,1414800000,0.2197358774,34,0
22.8060475287,36,9.5,530330081002,"AS6461 Abovenet Communications, Inc",41.283284946494554,1430438400,1.53199435,36,1
6.5966124413,6,8,530330097025,centurylink,83.91912025540972,1420070400,0.6438702336,6,0
8.4960619478,166,3,530330079001,comcast,119.66330696886843,1427846400,1.5028265196,166,2
55.2672747081,26,24,530330066002,AS21525 Seattle Public Library,33.87123105449855,1409529600,17.6777714604,26,30
7.1079583486,2,7,530330079001,AS11404 vanoppen.biz LLC,384.4267468069121,1420070400,1.3823379414,2,2
0.2199967917,2,0,530330066002,"AS4323 tw telecom holdings, inc.",233.1625,1398902400,0.6180135283,2,1
1.8482957428,4,1.5,530330031003,AS16586 CLEAR WIRELESS LLC,465.5295100222717,1398902400,0.1751555129,4,0
6.5299574748,72,4,530330081002,centurylink,66.35282516130718,1435708800,0.4351402839,72,0
2.0887235759,44,1,530330056001,centurylink,177.45588824354095,1391212800,0.1362800768,44,0
11.7345688933,140,8,530330082001,"AS32016 Integra Telecom, Inc.",75.40919509902541,1435708800,2.9874270437,140,2
14.0012504551,64,6.5,530330095002,comcast,61.878508940149395,1396310400,2.1372518952,64,3.5
23.1623839544,156,18.5,530330031003,comcast,31.408054721952183,1409529600,4.3879227275,160,8
10.7076725709,66,7,530330062001,centurylink,72.54781664690674,1396310400,0.8148710812,68,0
5.1995979511,8,5.5,530330069004,centurylink,101.09491765539224,1409529600,0.283813387,12,0
0.0497996408,2,0,530330093003,at&t,658.9545454545455,1422748800,0.2013032607,2,0
4.2103791739,14,5,530330041005,centurylink,71.41591689841322,1435708800,0.2268807363,18,0
4.5380698218,78,1,530330046001,centurylink,127.93431661750246,1391212800,0.5901725752,90,0
0.5130691717,2,0,530330024002,AS18566 MegaPath Corporation,233.49838187702267,1427846400,0.1467688595,2,0
3.0450506886,10,1,530330066002,AS16586 CLEAR WIRELESS LLC,320.7955676890959,1393632000,0.3908191945,8,0
1.6267809256,6,1,530330082001,"AS6517 Reliance Globalcom Services, Inc",171.03831204886174,1414800000,1.0732831519,8,1.5
1.1399835432,4,0.5,530330080012,frontier,152.0649895178197,1417392000,0.2713987326,4,0
1.373405534,12,0,530330047004,AS16586 CLEAR WIRELESS LLC,481.05405405405406,1433116800,0.2033851428,12,0
,0,,530330024002,centurylink,0,1433116800,0.6157213751,2,0
6.9990138778,68,4.5,530330079001,centurylink,122.72944184553293,1398902400,0.7909411371,76,0
73.9615376373,58,56,530330080012,AS11404 vanoppen.biz LLC,93.14436793525662,1435708800,43.6672432689,62,70
2.3305546496,12,2,530330081002,"AS15003 Nobis Technology Group, LLC",131.7374368123699,1388534400,1.0724818784,14,0
6.2750595312,4,6,530330007002,"AS7385 Integra Telecom, Inc.",75.82303269852677,1404172800,0,0,
0.3802247767,2,0,530330066002,"AS7385 Integra Telecom, Inc.",318.93150684931504,1393632000,0.2131253606,2,0
12.5789264022,4,12.5,530330066002,AS21743 Atlas Networks Corporation,10.176107626947198,1404172800,2.8699094115,4,5
20.2987179239,18,16,530330095002,wave,38.95041398465163,1398902400,1.6830815758,18,4
9.2889294319,24,7.5,530330081002,"AS30170 Isomedia, Inc.",12.783415920546139,1430438400,1.5214181006,24,1
3.1213129624,6,3,530330109001,centurylink,134.27563283047814,1420070400,0.2493702491,10,0
24.6389036047,22,20,530330095002,comcast,28.421139860485827,1425168000,2.077730796,22,4
4.294768447,6,1,530330062001,centurylink,82.90626673808248,1425168000,0.2418866577,8,0
1.2631051398,2,1,530330079001,AS46991 SWEDISH MEDICAL CENTER,50.65290519877676,1425168000,1.445962182,2,2
20.6662550157,116,11.5,530330066002,comcast,39.115664543153855,1414800000,3.1056907693,122,4
8.1526131413,428,4,530330081002,t-mobile,241.01674803287833,1420070400,1.357891502,564,0
1.1599657136,2,1,530330066002,AS16586 CLEAR WIRELESS LLC,202.58515283842794,1427846400,0.3506949815,2,0
20.7574706261,66,18,530330116006,comcast,47.695673582369615,1414800000,3.1072544793,68,5
65.2470323844,22,37,530330041005,AS73 University of Washington,13.207642106311962,1412121600,40.4395824627,22,30
29.3236103883,22,22,530330080012,wave,41.788089771128064,1414800000,11.0989220478,24,11
3.3927289883,28,0,530330111024,comcast,47.44248011112514,1391212800,3.0897756457,26,7
0.8572349956,12,1,530330007002,AS16586 CLEAR WIRELESS LLC,275.72830292979546,1433116800,0.1240531494,22,0
2.6390662787,26,2,530330095002,AS16586 CLEAR WIRELESS LLC,280.64416697726426,1422748800,0.264149828,28,0
6.0066173011,10,4,530330081002,AS36351 SoftLayer Technologies Inc.,87.43467355219477,1391212800,2.530646599,10,4
2.8426591292,40,0,530330081002,xo communciations,109.70582476749878,1425168000,1.141818479,40,1
2.0343101694,6,1,530330093003,AS16586 CLEAR WIRELESS LLC,119.5243288590604,1398902400,0.2866947185,10,0
14.8627874544,30,18,530330107021,comcast,37.39580969009166,1420070400,4.2443106989,42,8
1.1146544755,10,1,530330108001,AS16586 CLEAR WIRELESS LLC,200.11204629142557,1391212800,0.37064979,16,0
5.8081801353,32,2.5,530330082001,centurylink,90.13308293574256,1398902400,0.3540140183,38,0
4.9289699086,80,2,530330081002,AS26769 Bandcon,104.17080121769544,1398902400,0.4063542172,80,0
27.4630473304,16,14,530330079001,AS46991 SWEDISH MEDICAL CENTER,33.23059052069251,1430438400,14.2285198819,16,10
9.5015341248,6,9,530330024002,centurylink,79.07275442713889,1404172800,0.2832596152,8,0
11.8981139045,52,10.5,530330062001,centurylink,56.93981396900543,1430438400,0.8142889878,58,0
1.7759475713,6,1,530330047004,AS16586 CLEAR WIRELESS LLC,131.84864104967198,1404172800,0.3851539734,8,0
34.5870790429,230,24,530330095002,comcast,47.60017170667839,1430438400,3.5326812331,232,6
2.7708785044,20,1,530330069004,wave,352.2761478163494,1417392000,0.8829067378,20,1
57.0519164647,8,57.5,530330082001,"AS55069 Synapse Product Development, LLC",13.297927106437745,1430438400,28.6770421545,8,47
0.7190322667,68,0,530330047004,AS16586 CLEAR WIRELESS LLC,581.3638321879167,1414800000,0.2200876723,92,0
2.0867604039,6,2,530330111024,AS16586 CLEAR WIRELESS LLC,607.1136960600376,1417392000,0.285107155,6,0
37.2012227871,12,42,530330047004,comcast,41.44570018186542,1427846400,1.9904069655,14,3
0.1845991056,2,0,530330108001,centurylink,299.7583333333333,1422748800,0.1999754381,2,0
10.3364954163,38,6,530330079001,wave,57.91923123462268,1391212800,1.3598387035,38,1
3.5093864099,4,3,530330097025,centurylink,125.69949066213923,1393632000,0.3850960256,6,0
7.2530062388,52,6,530330109001,comcast,85.56457769706853,1398902400,0.8894175523,52,0.5
7.9948316071,8,8,530330024002,centurylink,78.66033012594852,1414800000,0.6806726656,10,0
4.1382692234,118,0,530330062001,comcast,59.49238954049668,1391212800,2.9349222914,134,4
14.4490211486,4,14,530330080012,AS19528 NetRiver INT LLC,59.65192672141504,1409529600,5.2561016046,4,9
9.0605798875,100,8,530330056001,comcast,100.91885012488267,1396310400,1.0786615665,116,0
15.7376300866,2,15,530330095002,centurylink,73.82811804834644,1391212800,0.3262912114,2,0
1.2022782434,50,1,530330041005,AS16586 CLEAR WIRELESS LLC,177.73771972068386,1388534400,0.2531015319,62,0
45.9289983723,8,46,530330066002,"AS21740 eNom, Incorporated",8.50374714890844,1430438400,26.9333174776,8,48
4.6855625851,26,4,530330111024,centurylink,83.14198585020736,1425168000,0.3628924032,42,0
5.5235027628,64,4.5,530330067001,centurylink,89.4369004493229,1417392000,0.8659325135,74,0
29.56790556,2,29,530330069004,"AS22317 F5 Networks, Inc.",4.020058669626576,1409529600,15.7251985694,2,28
24.9439833447,24,12,530330080012,wave,47.314100553987664,1404172800,9.755969494,24,4
16.0865824139,88,13,530330116006,comcast,39.84867577305946,1404172800,2.9712162819,88,4
3.6698875093,16,2.5,530330107021,centurylink,110.80801923242036,1398902400,0.2691510414,18,0
8.2392891878,280,3,530330067001,comcast,73.41547357882585,1422748800,0.8885823382,280,0
12.557596534,28,12.5,530330082001,comcast,70.66456772699308,1420070400,2.0782508179,32,2
13.7465895982,88,14,530330007002,comcast,33.94867343596462,1393632000,2.7614789128,94,4
16.6528590906,102,12,530330066002,comcast,50.32561821510534,1404172800,2.3080934293,106,3
10.9467043083,4,10.5,530330080012,AS54527 Astute Hosting Inc.,114.49381279746166,1420070400,3.4705937698,4,6
1.2996868401,14,0,530330082001,AS16586 CLEAR WIRELESS LLC,543.420443202236,1412121600,0.2796978974,28,0
9.2087138301,72,6,530330111024,centurylink,100.5770845867662,1430438400,2.511927469,78,0
15.421975428,2,15,530330109001,wave,32.34475316967899,1396310400,1.0528738891,2,1
4.4232627321,6,0,530330067001,"AS10736 International Telcom, Ltd.",144.25650723025583,1425168000,0.5809661726,20,0
2.4314668344,12,2,530330081002,AS25845 Virginia Mason Medical Center,63.91073632250103,1441065600,0.3863030801,12,0
6.6031873799,56,3,530330108001,comcast,66.56366856558574,1417392000,1.3423807622,62,0
1.653792044,8,1,530330067001,AS16586 CLEAR WIRELESS LLC,90.4410569105691,1430438400,0.2259985958,10,0
4.1899794372,4,4,530330081002,"AS7385 Integra Telecom, Inc.",49.13619019665395,1388534400,1.9205087421,4,3
7.2465532398,138,3,530330081002,verizon,114.86448803627687,1393632000,1.6897999561,180,1
21.0919885775,138,17,530330046001,comcast,41.28520819990884,1396310400,3.2355633262,152,5
10.0694339188,30,10,530330082001,"AS7385 Integra Telecom, Inc.",181.38245528727074,1412121600,0.5727669421,42,1
0.3164015768,4,0,530330081002,AS30721 SatGate LLC,971.9322493224932,1433116800,0.103966347,4,0
0.8222992559,24,0,530330046001,AS16586 CLEAR WIRELESS LLC,698.1238580837052,1422748800,0.1759207683,38,0
9.6588168923,110,3,530330081002,verizon,176.18740453620907,1427846400,1.8082723162,126,2
,0,,530330062001,AS18566 MegaPath Corporation,0,1422748800,0.1792026925,16,0
1.4353584377,18,0,530330066002,AS21743 Atlas Networks Corporation,196.86071655713377,1414800000,0.3132559078,16,0
4.6122577591,32,4,530330111024,centurylink,189.6358752620545,1396310400,0.5511914669,34,0
9.8636352757,42,10,530330067001,"AS7385 Integra Telecom, Inc.",169.14642798127238,1396310400,0.771663915,42,0
14.4392091282,32,14,530330080012,comcast,49.41372861915923,1435708800,3.0788600836,32,4
4.0450659784,6,4,530330080012,"AS7385 Integra Telecom, Inc.",121.92839171666344,1406851200,1.8733369158,6,3
15.8384092343,4,16.5,530330081002,AS7155 Viasat Communications Inc.,25.04921968787515,1433116800,1.5599552307,4,2
5.6455733586,18,3,530330109001,wave,58.62391086987573,1430438400,2.4145215967,18,4
3.2981955338,2,3,530330007002,AS16586 CLEAR WIRELESS LLC,142.48933333333332,1414800000,0.4192297699,2,0
,0,,530330031003,centurylink,169,1412121600,0.0710359042,2,0
19.4163833043,90,16,530330069004,comcast,42.82294218600568,1412121600,2.8354355778,96,4
15.5106137255,62,9,530330056001,comcast,108.71156886111044,1425168000,0.8963699795,64,0
14.443362893,68,6,530330007002,comcast,56.288359259407365,1427846400,1.6761779404,68,0.5
1.7854342749,2,1,530330067001,AS16586 CLEAR WIRELESS LLC,171.90952955367914,1396310400,0.392205958,2,0
30.9264764752,834,25,530330046001,comcast,47.1040293520775,1430438400,3.0049224942,840,4
42.7802578574,64,38,530330082001,wave,31.760732059340814,1391212800,11.0726219032,64,4
0.3223052799,2,0,530330111024,"AS8047 GENERAL COMMUNICATION, INC.",92.84771573604061,1396310400,0.0403195262,2,0
17.9929643305,396,9,530330046001,comcast,75.26653150649096,1425168000,1.4430351906,350,1
207.2166855379,58,252,530330108001,"AS3401 City of Seattle, Dept. of Admin. Services",2.686909509083907,1441065600,141.064840353,58,316
38.870644314,310,41,530330066002,comcast,34.42618480577393,1433116800,3.6196991764,318,8
0.3825821142,8,0,530330080012,AS3742 Semaphore Corporation,262.86131386861314,1435708800,0.0555752551,8,0
35.2183051062,126,27,530330056001,comcast,53.76575492383968,1430438400,3.5270906383,138,4
27.1857940791,100,20,530330116006,comcast,46.08437400843117,1433116800,2.7757619289,100,4
15.1863009337,2,15,530330069004,"AS10736 International Telcom, Ltd.",17.24086402266289,1420070400,8.2053086973,2,26
126.4697433817,226,61,530330080012,wave,4.7112966108440375,1433116800,71.3772908628,236,45.5
5.7576674005,2,5,530330109001,wave,17.174647887323943,1425168000,2.4401387546,4,3
49.1242711079,16,47,530330067001,wave,13.326501258540093,1409529600,18.9785587147,20,5
13.0630747267,54,7,530330079001,comcast,52.32255741681195,1420070400,1.9384951099,66,3
7.3229534429,4,6.5,530330067001,"AS30170 Isomedia, Inc.",184.38420526491169,1401580800,2.5653384795,4,4
34.6231837526,28,23,530330093003,cascasde link,65.60576647069455,1435708800,17.5851805139,28,15
2.8921515966,10,0,530330097025,centurylink,78.24381570810142,1427846400,0.265379918,10,0
18.4291341789,110,13,530330047004,comcast,37.45300178960908,1393632000,2.3576640632,112,4
1.5116695106,52,1,530330079001,AS16586 CLEAR WIRELESS LLC,302.82952489445825,1412121600,0.2410519181,80,0
3.1331700829,16,2.5,530330046001,AS16586 CLEAR WIRELESS LLC,405.5129824561404,1433116800,0.1985982668,16,0
2.9995815869,40,4,530330069004,"AS7385 Integra Telecom, Inc.",169.0216221737946,1388534400,0.3164098141,40,0
24.299838896,44,13.5,530330082001,AS174 Cogent Communications,73.10456370616102,1404172800,2.5486061736,46,0
6.6378145642,48,2.5,530330082001,centurylink,99.69087862240328,1438387200,0.515717123,52,0
6.6334901889,16,6,530330093003,AS16586 CLEAR WIRELESS LLC,183.66983720504848,1438387200,0.3450221077,24,0
4.1231956052,4,3.5,530330066002,AS16586 CLEAR WIRELESS LLC,166.96722430863775,1425168000,0.4378840274,8,0
1.4814881176,2,1,530330108001,centurylink,227.2163833075734,1404172800,0.3082182468,2,0
13.7213219718,92,8,530330081002,t-mobile,323.92578098605827,1441065600,2.7424705784,124,1
0.3143515303,2,0,530330066002,AS174 Cogent Communications,432.5418719211823,1420070400,0.0728325571,4,0
0.0203314042,2,0,530330081002,AS18566 MegaPath Corporation,339,1398902400,0.2097043255,4,0
5.5604020121,16,6,530330082001,AS11404 vanoppen.biz LLC,24.901921770358147,1441065600,4.8950245989,30,3
0.8795768029,14,0,530330024002,AS16586 CLEAR WIRELESS LLC,375.4374115983027,1391212800,0.2977251,16,0
,0,,530330079001,AS11404 vanoppen.biz LLC,0,1401580800,0.3132096667,2,0
2.4662822792,30,2,530330095002,AS16586 CLEAR WIRELESS LLC,266.1969157001231,1414800000,0.1841300234,36,0
4.926129284,22,4,530330066002,centurylink,129.16445012787725,1417392000,0.2735841416,24,0
25.5713904541,12,11,530330095002,comcast,30.500017180359414,1427846400,3.2516218483,12,5
1.6174761939,12,0.5,530330062001,centurylink,162.75831287659005,1427846400,0.2377774445,14,0
5.2087340966,2,5,530330081002,AS11138 BEK Communications Cooperative,61.87321346242508,1396310400,0.4750718163,2,0
4.8485587733,24,5,530330081002,AS200840 Digital Hosting Technology Limited,246.506002219308,1438387200,0.6496035874,24,0.5
0.5136353482,4,0,530330047004,centurylink,1649.0462328767123,1391212800,0.1746240643,6,0
6.3482764866,8,6,530330080012,"AS20473 Choopa, LLC",172.515649952092,1435708800,0.5196092027,10,1
23.9943678542,2,23,530330079001,"AS4323 tw telecom holdings, inc.",69.01963038288089,1417392000,13.8397009849,2,25
31.6035505576,116,22,530330066002,comcast,40.68860377779949,1422748800,3.1698834849,128,4
8.825762084,108,4,530330109001,comcast,73.44727723675092,1406851200,1.1092151305,108,0.5
2.5671398103,4,2,530330024002,AS18566 MegaPath Corporation,89.80480729382512,1396310400,0.2033342705,4,0
27.7421521462,104,24,530330067001,comcast,49.1839343352198,1404172800,2.9658082703,106,4
412.1795057662,8,421.5,530330080012,wave,1.9579907263321035,1422748800,182.3052115657,8,307.5
17.7101256527,4,17,530330080012,"AS4323 tw telecom holdings, inc.",44.27324824172962,1427846400,8.3517459744,4,15
0.1325818497,4,0,530330081002,AS32027 Port of Seattle,712.8732394366198,1441065600,0.3222320078,4,0
30.5534015678,36,14,530330116006,comcast,40.8944547789884,1422748800,2.9487211619,36,4.5
4.292799798,2,4,530330109001,"AS18647 Accel Net, Inc.",28.70160116448326,1420070400,3.8789591752,2,7
4.7996803427,16,4,530330109001,AS16586 CLEAR WIRELESS LLC,218.1852333290004,1435708800,0.3721868814,20,0
26.3778747914,28,14.5,530330107021,comcast,43.2198249711194,1441065600,2.9313982346,32,4
30.3820236653,2,30,530330041005,frontier,90.06947459834998,1433116800,7.2131437365,2,13
5.2260879322,12,4.5,530330066002,AS16586 CLEAR WIRELESS LLC,149.7259881422925,1430438400,0.3831984721,12,0
2.4231392021,72,1.5,530330079001,comcast,106.31897798489474,1388534400,1.5242716617,74,1
6.1495008353,22,5,530330093003,cascasde link,104.8382004460552,1409529600,2.2062499749,24,0.5
0.5213250028,2,0,530330093003,wave,120.48447204968944,1414800000,0.2287346061,2,0
3.2769802648,12,4,530330024002,AS18566 MegaPath Corporation,46.597778850796715,1430438400,0.271406905,12,0
5.5076285625,330,2,530330081002,t-mobile,267.9532877473479,1401580800,0.9285384001,430,0
3.1341566635,76,3,530330108001,centurylink,236.83788010425718,1433116800,0.1940885773,82,0
168.4364934052,40,26.5,530330067001,wave,2.1434650711159153,1435708800,101.3301449452,44,4
0.8015636484,4,0,530330062001,AS18566 MegaPath Corporation,203.4227027027027,1404172800,0.0569354644,6,0
2.9775847582,8,2.5,530330007002,centurylink,125.34652278177458,1391212800,0.7470826385,8,0
294.2059992612,2,294,530330067001,AS14954 The Fred Hutchinson Cancer Research Center,4.1350745209368345,1412121600,155.8741297803,2,266
11.5783457178,2,11,530330041005,"AS7385 Integra Telecom, Inc.",44.2949478420945,1420070400,1.7055608901,2,3
2.2529302133,24,2,530330046001,AS16586 CLEAR WIRELESS LLC,418.0032116294794,1404172800,0.2586162274,38,0
11.1463033003,16,9.5,530330081002,AS174 Cogent Communications,99.45420686286482,1430438400,4.6777497374,16,7.5
22.7092268955,40,15.5,530330095002,wave,31.33084389032049,1438387200,1.8530446206,44,2
1.4445335135,4,1,530330116006,AS16586 CLEAR WIRELESS LLC,365.4752163650669,1396310400,0.2848333746,4,0
6.5163781402,192,5,530330079001,centurylink,109.57750741789306,1438387200,0.726229651,208,0
19.5639140744,100,18.5,530330041005,comcast,48.83747601628447,1412121600,3.6224070723,100,6
3.6571946812,16,1.5,530330066002,AS16586 CLEAR WIRELESS LLC,356.5557073954984,1396310400,0.4111713151,16,0
58.7803858672,698,82,530330067001,comcast,21.63009647016997,1433116800,7.7190073238,706,17
0.5189261831,2,0,530330079001,AS46991 SWEDISH MEDICAL CENTER,23.27485380116959,1393632000,4.2284524527,4,5.5
10.4553849275,34,8,530330056001,"AS7385 Integra Telecom, Inc.",157.81784681338365,1404172800,0.4673310692,40,0
5.2112277676,28,2.5,530330062001,centurylink,123.50868359835569,1393632000,0.6975788108,28,0
14.926434943,26,12,530330081002,comcast,58.36995804428197,1412121600,3.6761301018,28,5
1.207737099,2,1,530330081002,AS53559 Anonymizer Inc.,770.1006825938566,1435708800,0.3246973385,2,0
0.8774502452,2,0,530330093003,at&t,535.0555555555555,1414800000,0.4984079044,2,0
13.0874750243,28,2.5,530330095002,comcast,35.41756060931131,1393632000,2.4735778548,30,4
27.8955199209,8,27.5,530330024002,"AS14676 Regus Business Center, LLC",81.84697198651634,1433116800,4.4913823047,8,7.5
10.951663925,30,0,530330097025,comcast,20.78364057138297,1391212800,3.7820326478,30,7
6.1746145427,62,0,530330082001,comcast,42.49677685597598,1388534400,3.5672101285,54,6
1.3930366945,2,1,530330041005,frontier,337.741214057508,1404172800,0.1286922748,2,0
2.04545479,4,1.5,530330080012,AS16586 CLEAR WIRELESS LLC,666.4547647768395,1398902400,0.227886108,4,0
5.2110500496,2,5,530330081002,AS11138 BEK Communications Cooperative,55.84249084249084,1430438400,1.2060080701,2,2
6.906225896,94,2,530330080012,comcast,83.73772453711695,1409529600,0.9155084757,100,0
0.4990721625,2,0,530330024002,AS18566 MegaPath Corporation,240.83396226415095,1425168000,0.1453939212,2,0
12.1546388022,30,8,530330107021,comcast,49.38000183975715,1401580800,2.5354843149,30,4
,0,,530330082001,AS36351 SoftLayer Technologies Inc.,0,1417392000,0.2990982823,4,0
22.2370715316,2,22,530330066002,"AS21740 eNom, Incorporated",17.311670951156813,1393632000,10.59551196,2,18
23.033997484,98,14,530330056001,comcast,67.8050248157468,1427846400,0.8418132415,102,0
7.8286174568,2,7,530330082001,level3,43.204634721131185,1425168000,0,0,
11.5494107364,112,6,530330007002,comcast,67.78874396326498,1425168000,2.7094844391,112,4
2.1313891694,8,2,530330109001,centurylink,131.04372566636718,1388534400,0.3485342655,8,0
17.304501856,58,18,530330047004,comcast,32.65575358793311,1396310400,2.4722847098,64,4
45.520406633,2,45,530330080012,AS11404 vanoppen.biz LLC,8.767010782289516,1409529600,25.1023278039,2,78
0.4879158871,4,0,530330093003,at&t,814.292576419214,1404172800,0.5209464403,6,1
21.4708020314,18,13,530330095002,wave,40.85875636665795,1406851200,1.7805051043,20,2
10.3238940181,74,1,530330081002,verizon,184.776833129407,1425168000,1.0212174874,134,0
7.7176195781,2,7,530330082001,northland cable,99.25795376516365,1391212800,0.4198955592,2,0
6.9790965766,98,2,530330079001,centurylink,80.11849253673175,1406851200,0.6123431909,106,0
8.6918963495,86,8,530330097025,centurylink,49.70494595185152,1430438400,0.9133685089,86,0
5.4818567041,434,3,530330081002,t-mobile,259.86017109614244,1388534400,0.7547935153,578,0
11.98091374,4,11.5,530330097025,AS11404 vanoppen.biz LLC,99.70123300663927,1391212800,2.6929076918,4,4.5
6.0596895492,34,5,530330041005,centurylink,108.0602604512276,1409529600,0.7299656703,34,0
6.4256792244,26,6,530330081002,centurylink,104.91694326514859,1409529600,0.457769728,26,0
1.3038230049,36,0,530330107021,comcast,70.19108067479539,1388534400,1.6161582467,36,1
2.1521656037,20,1.5,530330095002,AS16586 CLEAR WIRELESS LLC,237.38230070003135,1433116800,0.1896981348,22,0
6.8954189489,2,6,530330097025,centurylink,83.9720898570456,1425168000,0.3553040705,8,0
0.7050140973,4,0.5,530330067001,AS16586 CLEAR WIRELESS LLC,732.8238341968912,1393632000,0.1859285044,4,0
12.9462598063,118,0,530330079001,comcast,126.00798781746275,1441065600,1.7095349599,118,2
12.310387665,494,8,530330081002,verizon,191.9042277815391,1430438400,2.3149952626,518,2
15.4658766527,84,11,530330082001,"AS32016 Integra Telecom, Inc.",75.33658370718116,1409529600,4.7656342295,84,4
22.2028413099,40,21,530330031003,comcast,56.866381146713906,1435708800,3.5209898923,40,6
4.1214862113,16,1.5,530330069004,centurylink,51.58933236574746,1435708800,0.2619912772,16,0
,0,,530330062001,AS18566 MegaPath Corporation,0,1414800000,0.2693485871,2,0
23.8415533556,18,21,530330082001,comcast,33.35948154562182,1401580800,3.237734813,20,6
21.8086671271,120,15,530330046001,comcast,52.86298507323139,1427846400,1.930408546,116,1
5.8076858708,8,5.5,530330079001,AS2544 King County Gov,47.48805940196669,1438387200,3.4566535268,8,6
8.6624275888,10,5,530330080012,centurylink,106.27623026926648,1412121600,2.6416808945,8,3
2.6657906264,4,2,530330046001,AS16586 CLEAR WIRELESS LLC,356.95162708883026,1414800000,0.1893152822,4,0
